Time,Open,High,Low,Close,Volume,Count,Wap
20230331  17:00:00,321,321.29,321,321.29,631.03,154,321.183
20230331  18:00:00,321.25,321.44,321.21,321.35,246.08,93,321.326
20230403  03:00:00,319.92,319.92,318.6,318.77,998.46,316,319.024
20230403  04:00:00,318.81,319.05,318.72,318.92,393.96,116,318.896
20230403  05:00:00,318.96,319.27,318.96,319.02,1723.99,328,319.139
20230403  06:00:00,319.05,319.23,318.62,318.81,3434.54,1035,318.898
20230403  07:00:00,318.99,321.17,318.08,318.84,5939.93,1607,318.573
20230403  08:00:00,318.83,320.01,318.49,319.15,58011.17,29292,319.218
20230403  09:00:00,319.16,320.17,318,318.03,71004.83,37622,319.275
20230403  10:00:00,318.04,318.42,317.42,318.22,42472.26,23421,318.003
20230403  11:00:00,318.23,318.77,317.85,317.88,27943.37,15033,318.36
20230403  12:00:00,317.87,318.13,317.52,317.93,30259.42,15500,317.806
20230403  13:00:00,317.94,319.19,317.56,319.14,32249.44,16453,318.358
20230403  14:00:00,319.15,320.42,319.06,320.16,74191.57,37634,319.846
20230403  15:00:00,320.17,320.2,319.99,320.04,10754.43,1585,320.124
20230403  16:00:00,320.03,320.06,319.79,319.86,480.36,140,319.929
20230403  17:00:00,319.91,319.98,319.64,319.64,413.05,148,319.751
20230403  18:00:00,319.68,319.85,319.64,319.65,462.24,127,319.75
20230404  03:00:00,319.52,320.22,319.52,320.13,329.25,103,319.872
20230404  04:00:00,320.22,322.16,320.18,322.04,824.23,209,321.209
20230404  05:00:00,322.05,322.16,321.67,321.7,789.82,213,321.879
20230404  06:00:00,321.62,321.81,321.29,321.63,1577.9,501,321.585
20230404  07:00:00,321.63,322.05,319.52,321.04,3531.92,962,321.355
20230404  08:00:00,321.03,321.03,319.28,320.49,43754.39,22664,320.25
20230404  09:00:00,320.51,321.63,319.67,320.13,70037.52,38856,320.677
20230404  10:00:00,320.13,320.15,318.73,319.32,46218.78,25135,319.48
20230404  11:00:00,319.33,319.51,318.22,319.07,36722.61,19859,318.887
20230404  12:00:00,319.08,319.77,318.76,319.29,28147.64,14647,319.332
20230404  13:00:00,319.29,319.48,318.14,318.29,28117.07,15245,318.783
20230404  14:00:00,318.3,319.14,317.82,319.13,57890.04,29381,318.528
20230404  15:00:00,319.13,319.36,319.07,319.32,24675.93,2311,319.113
20230404  16:00:00,319.32,319.35,319.1,319.2,1223.81,337,319.193
20230404  17:00:00,319.23,319.4,319.18,319.31,1050.7,249,319.308
20230404  18:00:00,319.32,319.7,319.32,319.58,606.58,178,319.503
20230405  03:00:00,318.78,318.79,318.22,318.43,330.12,106,318.584
20230405  04:00:00,318.39,318.74,318.39,318.43,95.9,41,318.563
20230405  05:00:00,318.53,318.84,318.43,318.82,160.87,58,318.634
20230405  06:00:00,318.84,319.25,318.74,319.01,2232.2,911,319.044
20230405  07:00:00,319.07,319.61,318.32,318.74,4040,1708,319.014
20230405  08:00:00,318.75,318.95,316.79,317.26,63223.43,37312,317.544
20230405  09:00:00,317.25,317.89,314.6,314.62,114124.31,57720,316.043
20230405  10:00:00,314.63,315.48,314.42,315.12,63222.03,31449,314.952
20230405  11:00:00,315.12,315.18,314.07,314.44,48040.92,24291,314.458
20230405  12:00:00,314.45,315.39,314.25,315.32,40975.79,21213,314.864
20230405  13:00:00,315.33,316.12,315.17,315.77,53844.66,28533,315.619
20230405  14:00:00,315.78,316.18,314.94,315.85,94247.97,48513,315.605
20230405  15:00:00,315.84,315.92,315.52,315.66,12562.54,1512,315.866
20230405  16:00:00,315.69,315.7,315.51,315.55,197.57,78,315.583
20230405  17:00:00,315.54,315.55,315.31,315.51,557.07,139,315.421
20230405  18:00:00,315.44,315.5,315.21,315.3,918.21,212,315.317
20230406  03:00:00,315.53,315.65,315.13,315.21,395.11,126,315.443
20230406  04:00:00,315.28,315.32,314.09,314.2,382.75,132,314.726
20230406  05:00:00,314.19,315.09,313.65,315.09,721.96,229,314.458
20230406  06:00:00,315.09,315.61,315,315.59,1500.22,429,315.351
20230406  07:00:00,315.15,315.85,313.96,314.43,7505.27,2252,314.883
20230406  08:00:00,314.37,314.56,312.82,313.64,51144.17,26937,313.399
20230406  09:00:00,313.65,315.28,313.55,314.54,68618.43,37449,314.613
20230406  10:00:00,314.51,317.06,314.38,316.95,49122.77,26521,316.037
20230406  11:00:00,316.95,317.85,316.95,317.06,42584.67,23456,317.401
20230406  12:00:00,317.09,318.13,316.87,318.06,29796.41,17052,317.605
20230406  13:00:00,318.07,318.55,317.91,318.01,35762.22,18735,318.27
20230406  14:00:00,318,318.44,317.65,318.1,62811.53,31976,318.085
20230406  15:00:00,318.1,318.1,317.8,317.9,12345.77,1442,318.012
20230406  16:00:00,317.91,317.96,317.74,317.85,472.9,146,317.9
20230406  17:00:00,317.8,317.8,317.55,317.7,1456.05,323,317.671
20230406  18:00:00,317.69,317.84,317.62,317.82,335.05,95,317.755
