Time,Open,High,Low,Close,Volume,Count,Wap
20230403  15:00:00,320.069,320.21,319.98,320.086,-1,-1,-1
20230403  16:00:00,319.922,320.09,319.78,319.966,-1,-1,-1
20230403  17:00:00,319.709,319.98,319.63,319.741,-1,-1,-1
20230403  18:00:00,319.752,319.88,319.64,319.782,-1,-1,-1
20230404  03:00:00,319.895,320.3,319.46,319.929,-1,-1,-1
20230404  04:00:00,321.043,322.2,320.15,321.08,-1,-1,-1
20230404  05:00:00,321.838,322.17,321.61,321.873,-1,-1,-1
20230404  06:00:00,321.537,321.83,321.27,321.583,-1,-1,-1
20230404  07:00:00,321.282,321.72,320.81,321.311,-1,-1,-1
20230404  08:00:00,320.419,321.07,319.28,320.438,-1,-1,-1
20230404  09:00:00,320.617,321.63,319.67,320.63,-1,-1,-1
20230404  10:00:00,319.484,320.16,318.72,319.496,-1,-1,-1
20230404  11:00:00,318.916,319.51,318.21,318.929,-1,-1,-1
20230404  12:00:00,319.299,319.77,318.76,319.311,-1,-1,-1
20230404  13:00:00,318.874,319.49,318.13,318.886,-1,-1,-1
20230404  14:00:00,318.467,319.15,317.82,318.479,-1,-1,-1
20230404  15:00:00,319.254,319.37,319.05,319.269,-1,-1,-1
20230404  16:00:00,319.197,319.39,319.08,319.23,-1,-1,-1
