Time,Open,High,Low,Close,Volume,Count,Wap
20230405  03:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  04:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  05:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  06:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  07:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  08:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  09:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230405  10:00:00,0.0055,0.0055,0.0048,0.0048,-1,-1,-1
20230405  11:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  12:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  13:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  14:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  15:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  16:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  17:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230405  18:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  03:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  04:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  05:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  06:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  07:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230406  08:00:00,0.0048,0.0048,0.0045,0.0045,-1,-1,-1
20230406  09:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  10:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  11:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  12:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  13:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  14:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  15:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  16:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  17:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
20230406  18:00:00,0.0045,0.0045,0.0045,0.0045,-1,-1,-1
