Time,Open,High,Low,Close,Volume,Count,Wap
20230403  10:39:00,318.03,318.06,317.9,317.97,415.41,213,317.956
20230403  10:39:30,317.96,318.05,317.94,318.02,274.22,148,317.986
20230403  10:40:00,318.02,318.07,317.99,318,636.73,407,318.02
20230403  10:40:30,317.99,317.99,317.9,317.91,280.9,169,317.94
20230403  10:41:00,317.92,317.92,317.84,317.88,292.8,153,317.879
20230403  10:41:30,317.9,317.92,317.83,317.85,147.59,95,317.886
20230403  10:42:00,317.85,317.95,317.77,317.89,554.67,274,317.872
20230403  10:42:30,317.89,317.99,317.89,317.9,386.25,188,317.938
20230403  10:43:00,317.91,317.92,317.74,317.76,396.1,239,317.826
20230403  10:43:30,317.75,317.86,317.74,317.83,448.9,294,317.788
20230403  10:44:00,317.83,317.9,317.79,317.79,281.18,167,317.848
20230403  10:44:30,317.78,317.78,317.7,317.76,252.8,196,317.742
20230403  10:45:00,317.71,317.82,317.68,317.77,453.51,263,317.755
20230403  10:45:30,317.75,317.88,317.72,317.84,323.75,207,317.823
20230403  10:46:00,317.84,317.91,317.81,317.88,311.48,162,317.868
20230403  10:46:30,317.87,317.87,317.77,317.78,167.12,74,317.801
20230403  10:47:00,317.79,318.04,317.78,318.01,819.38,484,317.929
20230403  10:47:30,318.01,318.05,317.95,318.02,235.61,131,317.994
20230403  10:48:00,318.02,318.11,318.01,318.06,213.58,144,318.072
20230403  10:48:30,318.08,318.11,318,318.03,96.98,66,318.039
20230403  10:49:00,318.05,318.15,318.03,318.15,170.91,104,318.105
20230403  10:49:30,318.15,318.23,318.14,318.17,304.24,158,318.188
20230403  10:50:00,318.16,318.18,318.07,318.12,232.04,133,318.123
20230403  10:50:30,318.12,318.13,318.08,318.11,508.04,265,318.107
20230403  10:51:00,318.13,318.15,318.08,318.1,315.03,177,318.113
20230403  10:51:30,318.07,318.08,317.96,318.04,128.7,76,318.017
20230403  10:52:00,318.03,318.04,317.94,317.94,114.5,78,317.98
20230403  10:52:30,317.93,318,317.89,317.95,127.99,102,317.943
20230403  10:53:00,317.97,318.01,317.92,317.99,116.55,80,317.954
20230403  10:53:30,317.99,318.01,317.94,318,81.87,55,317.976
20230403  10:54:00,317.99,318.08,317.98,318.05,165.93,111,318.043
20230403  10:54:30,318.04,318.05,317.96,318.02,110.38,52,318.002
20230403  10:55:00,318,318.14,317.99,318.1,257.63,131,318.079
20230403  10:55:30,318.1,318.14,318.06,318.14,206.62,103,318.107
20230403  10:56:00,318.16,318.2,318.12,318.13,122.71,87,318.158
20230403  10:56:30,318.13,318.18,318.04,318.15,232.04,126,318.104
20230403  10:57:00,318.14,318.21,318.13,318.19,265.71,160,318.179
20230403  10:57:30,318.18,318.22,318.16,318.17,241.71,135,318.18
20230403  10:58:00,318.18,318.18,318.08,318.12,147.18,87,318.138
20230403  10:58:30,318.15,318.19,318.15,318.18,42.59,27,318.172
20230403  10:59:00,318.18,318.23,318.14,318.15,518.99,200,318.184
20230403  10:59:30,318.15,318.23,318.14,318.22,300.61,150,318.189
20230403  11:00:00,318.23,318.28,318.17,318.2,676.72,358,318.232
20230403  11:00:30,318.18,318.22,318.13,318.16,318.33,169,318.186
20230403  11:01:00,318.13,318.15,318.06,318.07,243.77,98,318.103
20230403  11:01:30,318.06,318.19,318.06,318.16,226.86,143,318.133
20230403  11:02:00,318.16,318.19,318.08,318.1,227.17,147,318.141
20230403  11:02:30,318.12,318.25,318.11,318.24,202.47,120,318.19
20230403  11:03:00,318.23,318.38,318.2,318.3,315.17,207,318.286
20230403  11:03:30,318.32,318.45,318.3,318.44,356.7,204,318.386
20230403  11:04:00,318.43,318.45,318.4,318.42,359.96,227,318.426
20230403  11:04:30,318.43,318.44,318.34,318.36,305.79,190,318.384
20230403  11:05:00,318.36,318.36,318.3,318.31,276.91,132,318.339
20230403  11:05:30,318.31,318.41,318.31,318.33,332.46,149,318.374
20230403  11:06:00,318.35,318.35,318.22,318.24,338.08,137,318.271
20230403  11:06:30,318.25,318.36,318.25,318.32,110.3,67,318.309
20230403  11:07:00,318.31,318.36,318.27,318.36,59.7,38,318.312
20230403  11:07:30,318.37,318.43,318.35,318.42,173.39,87,318.392
20230403  11:08:00,318.43,318.48,318.41,318.44,294.9,175,318.449
20230403  11:08:30,318.43,318.55,318.43,318.53,333.84,188,318.497
20230403  11:09:00,318.54,318.57,318.48,318.49,408.69,174,318.531
20230403  11:09:30,318.47,318.49,318.43,318.46,238.97,89,318.465
20230403  11:10:00,318.46,318.47,318.38,318.46,144.92,90,318.441
20230403  11:10:30,318.43,318.43,318.36,318.39,281.67,126,318.391
20230403  11:11:00,318.4,318.5,318.4,318.49,281.82,116,318.474
20230403  11:11:30,318.5,318.57,318.5,318.56,146.46,75,318.545
20230403  11:12:00,318.55,318.63,318.55,318.58,292.63,168,318.594
20230403  11:12:30,318.57,318.62,318.56,318.61,229.63,131,318.594
20230403  11:13:00,318.62,318.64,318.58,318.58,307.14,161,318.608
20230403  11:13:30,318.57,318.59,318.54,318.58,109.56,69,318.575
20230403  11:14:00,318.59,318.65,318.57,318.6,356.52,221,318.61
20230403  11:14:30,318.6,318.65,318.59,318.61,303.19,156,318.618
20230403  11:15:00,318.63,318.69,318.63,318.69,408.05,198,318.66
20230403  11:15:30,318.69,318.71,318.65,318.7,308.65,149,318.681
20230403  11:16:00,318.7,318.76,318.67,318.76,377.39,208,318.714
20230403  11:16:30,318.77,318.77,318.66,318.67,221.92,132,318.721
20230403  11:17:00,318.67,318.69,318.6,318.63,175.32,101,318.633
20230403  11:17:30,318.62,318.7,318.61,318.61,345.18,114,318.652
20230403  11:18:00,318.61,318.63,318.49,318.52,405.07,227,318.542
20230403  11:18:30,318.52,318.53,318.46,318.53,295.01,151,318.494
20230403  11:19:00,318.53,318.57,318.51,318.53,368.97,232,318.534
20230403  11:19:30,318.53,318.62,318.53,318.62,297.81,177,318.594
20230403  11:20:00,318.62,318.7,318.61,318.69,224.77,136,318.644
20230403  11:20:30,318.69,318.7,318.66,318.67,240.29,124,318.677
20230403  11:21:00,318.67,318.7,318.6,318.61,272.63,173,318.657
20230403  11:21:30,318.6,318.62,318.56,318.59,203.32,150,318.589
20230403  11:22:00,318.58,318.58,318.46,318.48,398.39,264,318.505
20230403  11:22:30,318.48,318.5,318.41,318.42,324.96,178,318.456
20230403  11:23:00,318.43,318.44,318.34,318.39,672.43,338,318.397
20230403  11:23:30,318.4,318.45,318.37,318.45,386.06,272,318.406
20230403  11:24:00,318.45,318.55,318.44,318.54,375,190,318.491
20230403  11:24:30,318.54,318.54,318.46,318.47,117.63,67,318.49
20230403  11:25:00,318.46,318.48,318.42,318.43,226.99,91,318.446
20230403  11:25:30,318.44,318.46,318.4,318.42,90.6,59,318.425
20230403  11:26:00,318.43,318.53,318.38,318.53,226.32,148,318.448
20230403  11:26:30,318.54,318.62,318.54,318.59,186.86,132,318.575
20230403  11:27:00,318.6,318.63,318.52,318.52,91.7,52,318.583
20230403  11:27:30,318.52,318.52,318.42,318.44,183.07,94,318.458
20230403  11:28:00,318.42,318.5,318.42,318.48,147.46,88,318.474
20230403  11:28:30,318.48,318.5,318.43,318.43,80.8,45,318.472
20230403  11:29:00,318.42,318.42,318.34,318.34,162.32,89,318.375
20230403  11:29:30,318.34,318.37,318.26,318.3,516.15,291,318.302
20230403  11:30:00,318.29,318.32,318.25,318.26,361.07,170,318.294
20230403  11:30:30,318.26,318.26,318.14,318.2,497.65,259,318.198
20230403  11:31:00,318.2,318.22,318.11,318.12,180.42,119,318.163
20230403  11:31:30,318.12,318.18,318.12,318.12,499.96,214,318.14
20230403  11:32:00,318.14,318.24,318.12,318.23,163.71,78,318.169
20230403  11:32:30,318.23,318.33,318.21,318.33,205.43,85,318.268
20230403  11:33:00,318.32,318.4,318.31,318.36,149.82,90,318.356
20230403  11:33:30,318.35,318.41,318.33,318.37,148.75,63,318.357
20230403  11:34:00,318.36,318.45,318.36,318.41,117.97,76,318.421
20230403  11:34:30,318.41,318.45,318.38,318.43,126.13,58,318.421
20230403  11:35:00,318.43,318.49,318.4,318.41,323.64,164,318.443
20230403  11:35:30,318.41,318.41,318.33,318.35,202.44,97,318.368
20230403  11:36:00,318.36,318.39,318.31,318.35,122.77,87,318.358
20230403  11:36:30,318.34,318.43,318.34,318.42,205.59,86,318.403
20230403  11:37:00,318.42,318.42,318.36,318.36,102.33,48,318.393
20230403  11:37:30,318.37,318.37,318.31,318.36,122.84,54,318.343
20230403  11:38:00,318.35,318.37,318.31,318.37,78.92,46,318.332
20230403  11:38:30,318.37,318.44,318.37,318.42,151.28,89,318.423
20230403  11:39:00,318.42,318.44,318.4,318.44,96.56,55,318.415
20230403  11:39:30,318.45,318.47,318.38,318.42,135.84,70,318.422
20230403  11:40:00,318.41,318.42,318.34,318.4,78.09,51,318.377
20230403  11:40:30,318.39,318.39,318.32,318.32,97.85,63,318.344
20230403  11:41:00,318.32,318.34,318.28,318.32,78.98,66,318.308
20230403  11:41:30,318.33,318.43,318.33,318.35,122.6,70,318.39
20230403  11:42:00,318.35,318.36,318.21,318.25,168.4,102,318.307
