Time,Open,High,Low,Close,Volume,Count,Wap
20230124  10:00:00,289.04,289.2,287.95,288.25,55235.39,25148,288.616
20230124  12:00:00,288.24,289.19,287.61,288.71,49023.56,21764,288.481
20230124  14:00:00,288.71,290.9,287.28,290.01,87886.07,30686,288.841
20230124  16:00:00,290.01,290.57,286.34,286.8,18433.11,4926,288.363
20230124  18:00:00,286.8,286.97,286.08,286.32,4316.91,1100,286.638
20230125  03:00:00,286.6,286.7,285.44,285.44,1303.58,387,286.345
20230125  04:00:00,285.51,285.58,284.3,284.56,2576.38,622,284.962
20230125  06:00:00,284.59,288.59,283.59,283.73,10647.5,3846,284.501
20230125  08:00:00,283.73,284.08,281.18,282.68,144858.38,78137,282.615
20230125  10:00:00,282.67,285.6,282.48,284.78,87668.46,41389,284.27
20230125  12:00:00,284.83,287.68,284.73,287.32,77239.1,39027,286.54
20230125  14:00:00,287.32,288.67,286.75,287.73,74263.3,30661,287.582
20230125  16:00:00,287.72,288.69,287.25,288.47,5369.74,1249,287.852
20230125  18:00:00,288.52,288.84,288.27,288.29,1617.6,412,288.486
20230126  03:00:00,289.06,289.86,288.85,288.9,840.39,170,289.254
20230126  04:00:00,288.89,289.72,288.84,289.45,712.87,182,289.379
20230126  06:00:00,289.52,291.04,287.94,290.72,11493.71,4332,290.304
20230126  08:00:00,290.74,292.64,288.58,288.9,130846.99,66810,290.947
20230126  10:00:00,288.91,291.22,288.51,290.77,72556.09,37713,290.038
20230126  12:00:00,290.78,292.35,290.08,292.17,52841.75,25301,291.501
20230126  14:00:00,292.18,293.53,291.8,292.2,100819.6,37575,292.889
20230126  16:00:00,292.16,293.34,291.67,291.75,2699.5,631,292.258
20230126  18:00:00,291.8,292.21,291.77,291.99,928.96,257,292.044
20230127  03:00:00,291.5,291.9,291.34,291.78,506,156,291.603
20230127  04:00:00,291.85,292.26,291.72,292.12,781.26,218,292.022
20230127  06:00:00,292.12,293.56,291.46,291.88,8150.19,2978,292.073
20230127  08:00:00,291.9,295.5,291.66,293.65,130487.92,64896,293.997
20230127  10:00:00,293.63,296.67,293.29,296.27,89389.81,45406,295.39
20230127  12:00:00,296.28,297.65,295.68,297.48,73158.03,35599,296.836
20230127  14:00:00,297.48,298.26,295.94,296.18,114002.23,43785,296.984
20230127  16:00:00,296.14,296.26,295.99,296.05,914.56,242,296.143
20230127  18:00:00,296.26,296.26,295.99,295.99,2587.59,78,296.249
20230130  03:00:00,293.1,295.37,292.25,292.68,925.29,307,292.904
20230130  04:00:00,292.55,292.84,291.87,292.32,1406.65,363,292.237
20230130  06:00:00,292.36,296.49,291.94,292.98,9220.6,2915,292.926
20230130  08:00:00,292.97,294.38,290.46,291.55,117045.22,53570,292.499
20230130  10:00:00,291.56,292.63,291.02,291.37,65302.07,29565,291.915
20230130  12:00:00,291.38,292.28,290.47,290.9,67222.54,30081,291.175
20230130  14:00:00,290.9,291.36,289.89,290.62,98617.45,37190,290.407
20230130  16:00:00,290.6,292.78,290.27,290.92,2647.61,577,290.55
20230130  18:00:00,290.89,290.95,290.5,290.72,396.24,102,290.73
20230131  03:00:00,289.05,289.64,288.68,288.88,738.94,196,288.987
20230131  04:00:00,288.91,288.91,287.84,288.79,1563.47,437,288.419
20230131  06:00:00,288.76,291.33,288.25,290.96,13523.29,3948,290.096
20230131  08:00:00,290.99,292.93,290.2,292.71,112960.19,52873,291.563
20230131  10:00:00,292.72,293.22,291.92,292.99,60334.8,28458,292.759
20230131  12:00:00,293,293.78,292.36,293.59,40361.37,20159,293.177
20230131  14:00:00,293.6,294.72,292.66,293.75,98235.31,36098,293.896
20230131  16:00:00,293.84,294.62,293.25,293.5,2532.48,760,293.874
20230131  18:00:00,293.43,293.85,293.05,293.08,1024.28,325,293.22
20230201  03:00:00,294,294.25,293.74,293.94,640.06,197,293.992
20230201  04:00:00,293.8,294.16,293.49,294.16,743.43,207,293.925
20230201  06:00:00,294.13,295.03,293.57,294.18,6809.33,3026,294.497
20230201  08:00:00,294.25,294.79,292.95,293.08,83926.6,41140,294.076
20230201  10:00:00,293.03,294.44,292.84,293.93,40953.33,20851,293.776
20230201  12:00:00,293.95,300.26,292.3,299.17,195160.46,93445,295.963
20230201  14:00:00,299.19,303.6,299.18,303.24,177157.78,78747,301.476
20230201  16:00:00,303.16,304.49,300.92,304.13,6724.23,1647,303.578
20230201  18:00:00,304.14,304.15,303.38,303.99,2422.75,608,303.748
20230202  03:00:00,305.69,306,304.58,305.4,2400.55,542,305.415
20230202  04:00:00,305.41,305.61,304.56,304.86,1183.24,420,305.061
20230202  06:00:00,304.8,307.18,301.14,307.06,15703.27,4924,305.916
20230202  08:00:00,307.09,311.05,306.71,310.51,188885.33,85245,308.536
20230202  10:00:00,310.52,311.42,309.72,311.29,102225.49,47830,310.617
20230202  12:00:00,311.31,313.68,308.34,308.47,126545.9,56665,311.236
20230202  14:00:00,308.48,314,306.03,307.3,164973.08,62912,309.985
20230202  16:00:00,307.15,311.72,306.6,307.07,10549.07,3522,308.133
20230202  18:00:00,307.09,307.56,307.06,307.27,2671.07,709,307.349
20230203  03:00:00,305.9,307.25,305.58,306.87,1163.9,334,306.597
20230203  04:00:00,306.84,307.61,306.36,307.42,2793.37,565,307.188
20230203  06:00:00,307.42,311.96,304.89,305.33,39646.24,11843,307.038
20230203  08:00:00,305.32,311.88,304.42,310.59,227811.98,118931,308.539
20230203  10:00:00,310.61,312.39,308.55,308.75,99435.79,51754,310.969
20230203  12:00:00,308.77,308.94,305.69,305.94,125448.88,61627,307.369
20230203  14:00:00,305.96,306.97,305.15,306.02,89994.93,39793,306.152
20230203  16:00:00,306.04,306.18,305.89,306,1177.46,337,306.061
20230203  18:00:00,305.98,306.04,305.51,305.87,229.55,106,305.793
20230206  03:00:00,304.12,304.44,302.99,303,1133.01,341,303.634
20230206  04:00:00,302.97,303.16,302.3,303.16,2824.8,631,302.696
20230206  06:00:00,303.14,306.41,302.31,303.32,10304.21,3371,303.535
20230206  08:00:00,303.27,305.51,302.22,304.66,117623.08,59046,304.007
20230206  10:00:00,304.67,305.91,303.73,304.33,66459.62,31216,304.676
20230206  12:00:00,304.36,305.04,303.36,304.02,49098.6,22379,304.127
20230206  14:00:00,304.04,304.12,302.49,303.6,66354.17,27202,303.445
20230206  16:00:00,303.64,304.16,303.53,304.08,1098.92,420,303.713
20230206  18:00:00,304.15,304.59,304.07,304.55,777.9,173,304.446
20230207  03:00:00,303.73,305.09,303.72,304.76,742.07,224,304.703
20230207  04:00:00,304.79,305.01,303.92,304.32,1248.92,298,304.414
20230207  06:00:00,304.37,304.91,303.45,303.81,5417.98,2418,304.27
20230207  08:00:00,303.8,304.67,302.77,303.69,99877.61,50663,303.644
20230207  10:00:00,303.69,310.05,303.69,309.15,114651.59,56766,306.431
20230207  12:00:00,309.17,309.68,302.32,308.15,193287.53,95179,305.87
20230207  14:00:00,308.1,311.03,307.18,309.17,103356.04,44131,309.441
20230207  16:00:00,309.14,310,309.04,309.39,1687.39,598,309.536
20230207  18:00:00,309.4,309.7,309.15,309.7,1018.26,246,309.532
20230208  03:00:00,309.53,309.89,309.09,309.46,318.75,150,309.46
20230208  04:00:00,309.51,309.68,308.87,309.4,1358.39,354,309.301
20230208  06:00:00,309.44,310.79,308.48,308.71,6967.77,2187,309.156
20230208  08:00:00,308.7,309.88,305.76,306.04,124442.23,61445,307.774
20230208  10:00:00,306.01,306.23,303.79,305.59,96334.71,51092,304.918
20230208  12:00:00,305.6,306.34,304.24,304.98,73031.41,36090,305.153
20230208  14:00:00,304.99,305.06,303.67,304.73,81494.6,34199,304.356
20230208  16:00:00,304.77,304.98,304.38,304.85,806.89,321,304.666
20230208  18:00:00,304.84,305.17,304.84,305.12,717.19,188,305.039
20230209  03:00:00,307.26,308.35,307.15,308.35,1109.62,280,307.62
20230209  04:00:00,308.36,308.79,307.66,308.05,2182.6,536,308.129
20230209  06:00:00,308.06,308.69,304.59,308.6,9529.6,3189,308.04
20230209  08:00:00,308.61,308.99,306.17,307.16,110245.88,54748,307.57
20230209  10:00:00,307.16,307.17,303.46,304.49,88349.75,46973,305.235
20230209  12:00:00,304.47,304.98,302.34,302.67,79599.95,37991,303.46
